Fecha,Producto,Unidad de Medida,Precio Mínimo,Precio Máximo
2023-09-28,Naranja mediana,1Kg,8.00,15.00
2023-09-28,Papaya maradol,1Kg,20.00,25.00
2023-09-28,Piña,1Kg,20.00,30.00
2023-09-28,Plátano,1Kg,20.00,20.00
2023-09-28,Sandía,1Kg,9.00,13.00
2023-09-28,Calabacita Italiana,1Kg,8.00,15.00
2023-09-28,Chile poblano,1Kg,25.00,45.00
2023-09-28,Chile serrano,1Kg,18.00,30.00
2023-09-28,Cebolla bola,1Kg,17.00,20.00
2023-09-28,Chayote sin espina,1Kg,8.00,15.00
2023-09-28,Jitomate Saladette,1Kg,22.00,27.00
2023-09-28,Lechuga romana,1Kg,15.00,20.00
2023-09-28,Papa alpha,1Kg,18.00,28.00
2023-09-28,Pepino,1Kg,10.00,20.00
2023-09-28,Tomate verde,1Kg,12.00,16.00
2023-09-28,Zanahoria mediana,1Kg,18.00,22.00
2023-09-29,Aceite Mixto,1Kg,46.00,56.00
2023-09-29,Arroz largo,1Kg,16.00,26.00
2023-09-29,Azúcar Estándar,1Kg,33.00,35.00
2023-09-29,Harina de Trigo,1Kg,19.00,22.00
2023-09-29,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-09-29,Frijol Negro,1Kg,28.00,35.00
2023-09-29,Huevo Blanco,1Kg,32.00,42.00
2023-09-29,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-09-29,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-09-29,Aguacate Hass,1Kg,50.00,65.00
2023-09-29,Limón con semilla,1Kg,40.00,55.00
2023-09-29,Guayaba,1Kg,15.00,30.00
2023-09-29,Manzana Golden,1Kg,40.00,65.00
2023-09-29,Manzana Starking,1Kg,40.00,55.00
2023-09-29,Naranja mediana,1Kg,8.00,15.00
2023-09-29,Papaya maradol,1Kg,20.00,25.00
2023-09-29,Piña,1Kg,20.00,30.00
2023-09-29,Plátano,1Kg,20.00,20.00
2023-09-29,Sandía,1Kg,9.00,13.00
2023-09-29,Calabacita Italiana,1Kg,8.00,15.00
2023-09-29,Chile poblano,1Kg,25.00,45.00
2023-09-29,Chile serrano,1Kg,18.00,30.00
2023-09-29,Cebolla bola,1Kg,17.00,20.00
2023-09-29,Chayote sin espina,1Kg,8.00,15.00
2023-09-29,Jitomate Saladette,1Kg,22.00,27.00
2023-09-29,Lechuga romana,1Kg,15.00,20.00
2023-09-29,Papa alpha,1Kg,18.00,28.00
2023-09-29,Pepino,1Kg,10.00,20.00
2023-09-29,Tomate verde,1Kg,12.00,16.00
2023-09-29,Zanahoria mediana,1Kg,18.00,22.00
2023-09-30,Aceite Mixto,1Kg,46.00,56.00
2023-09-30,Arroz largo,1Kg,16.00,26.00
2023-09-30,Azúcar Estándar,1Kg,33.00,35.00
2023-09-30,Harina de Trigo,1Kg,19.00,22.00
2023-09-30,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-09-30,Frijol Negro,1Kg,28.00,35.00
2023-09-30,Huevo Blanco,1Kg,32.00,42.00
2023-09-30,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-09-30,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-09-30,Aguacate Hass,1Kg,50.00,65.00
2023-09-30,Limón con semilla,1Kg,40.00,55.00
2023-09-30,Guayaba,1Kg,15.00,30.00
2023-09-30,Manzana Golden,1Kg,40.00,65.00
2023-09-30,Manzana Starking,1Kg,40.00,55.00
2023-09-30,Naranja mediana,1Kg,8.00,15.00
2023-09-30,Papaya maradol,1Kg,20.00,25.00
2023-09-30,Piña,1Kg,20.00,30.00
2023-09-30,Plátano,1Kg,20.00,20.00
2023-09-30,Sandía,1Kg,9.00,13.00
2023-09-30,Calabacita Italiana,1Kg,8.00,15.00
2023-09-30,Chile poblano,1Kg,25.00,45.00
2023-09-30,Chile serrano,1Kg,18.00,30.00
2023-09-30,Cebolla bola,1Kg,17.00,20.00
2023-09-30,Chayote sin espina,1Kg,8.00,15.00
2023-09-30,Jitomate Saladette,1Kg,22.00,27.00
2023-09-30,Lechuga romana,1Kg,15.00,20.00
2023-09-30,Papa alpha,1Kg,18.00,28.00
2023-09-30,Pepino,1Kg,10.00,20.00
2023-09-30,Tomate verde,1Kg,12.00,16.00
2023-09-30,Zanahoria mediana,1Kg,18.00,22.00
2023-10-01,Aceite Mixto,1Kg,46.00,56.00
2023-10-01,Arroz largo,1Kg,16.00,26.00
2023-10-01,Azúcar Estándar,1Kg,33.00,35.00
2023-10-01,Harina de Trigo,1Kg,19.00,22.00
2023-10-01,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-01,Frijol Negro,1Kg,28.00,35.00
2023-10-01,Huevo Blanco,1Kg,32.00,42.00
2023-10-01,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-01,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-01,Aguacate Hass,1Kg,50.00,65.00
2023-10-01,Limón con semilla,1Kg,40.00,55.00
2023-10-01,Guayaba,1Kg,15.00,30.00
2023-10-01,Manzana Golden,1Kg,40.00,65.00
2023-10-01,Manzana Starking,1Kg,40.00,55.00
2023-10-01,Naranja mediana,1Kg,8.00,15.00
2023-10-01,Papaya maradol,1Kg,20.00,25.00
2023-10-01,Piña,1Kg,20.00,30.00
2023-10-01,Plátano,1Kg,20.00,20.00
2023-10-01,Sandía,1Kg,9.00,13.00
2023-10-01,Calabacita Italiana,1Kg,8.00,15.00
2023-10-01,Chile poblano,1Kg,25.00,45.00
2023-10-01,Chile serrano,1Kg,18.00,30.00
2023-10-01,Cebolla bola,1Kg,17.00,20.00
2023-10-01,Chayote sin espina,1Kg,8.00,15.00
2023-10-01,Jitomate Saladette,1Kg,22.00,27.00
2023-10-01,Lechuga romana,1Kg,15.00,20.00
2023-10-01,Papa alpha,1Kg,18.00,28.00
2023-10-01,Pepino,1Kg,10.00,20.00
2023-10-01,Tomate verde,1Kg,12.00,16.00
2023-10-01,Zanahoria mediana,1Kg,18.00,22.00
2023-10-02,Aceite Mixto,1Kg,46.00,56.00
2023-10-02,Arroz largo,1Kg,16.00,26.00
2023-10-02,Azúcar Estándar,1Kg,33.00,35.00
2023-10-02,Harina de Trigo,1Kg,19.00,22.00
2023-10-02,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-02,Frijol Negro,1Kg,31.00,36.00
2023-10-02,Huevo Blanco,1Kg,34.00,42.00
2023-10-02,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-02,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-02,Aguacate Hass,1Kg,50.00,65.00
2023-10-02,Limón con semilla,1Kg,40.00,55.00
2023-10-02,Guayaba,1Kg,15.00,30.00
2023-10-02,Manzana Golden,1Kg,40.00,60.00
2023-10-02,Manzana Starking,1Kg,45.00,70.00
2023-10-02,Naranja mediana,1Kg,8.00,15.00
2023-10-02,Papaya maradol,1Kg,22.00,25.00
2023-10-02,Piña,1Kg,20.00,28.00
2023-10-02,Plátano,1Kg,15.00,20.00
2023-10-02,Sandía,1Kg,9.00,13.00
2023-10-02,Calabacita Italiana,1Kg,10.00,18.00
2023-10-02,Chile poblano,1Kg,25.00,45.00
2023-10-02,Chile serrano,1Kg,18.00,30.00
2023-10-02,Cebolla bola,1Kg,17.00,20.00
2023-10-02,Chayote sin espina,1Kg,10.00,16.00
2023-10-02,Jitomate Saladette,1Kg,18.00,30.00
2023-10-02,Lechuga romana,1Kg,15.00,20.00
2023-10-02,Papa alpha,1Kg,20.00,28.00
2023-10-02,Pepino,1Kg,12.00,20.00
2023-10-02,Tomate verde,1Kg,12.00,16.00
2023-10-02,Zanahoria mediana,1Kg,20.00,25.00
2023-10-03,Aceite Mixto,1Kg,46.00,56.00
2023-10-03,Arroz largo,1Kg,16.00,26.00
2023-10-03,Azúcar Estándar,1Kg,33.00,35.00
2023-10-03,Harina de Trigo,1Kg,19.00,22.00
2023-10-03,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-03,Frijol Negro,1Kg,31.00,36.00
2023-10-03,Huevo Blanco,1Kg,34.00,42.00
2023-10-03,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-03,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-03,Aguacate Hass,1Kg,50.00,65.00
2023-10-03,Limón con semilla,1Kg,40.00,55.00
2023-10-03,Guayaba,1Kg,15.00,30.00
2023-10-03,Manzana Golden,1Kg,40.00,60.00
2023-10-03,Manzana Starking,1Kg,45.00,70.00
2023-10-03,Naranja mediana,1Kg,8.00,15.00
2023-10-03,Papaya maradol,1Kg,22.00,25.00
2023-10-03,Piña,1Kg,20.00,28.00
2023-10-03,Plátano,1Kg,15.00,20.00
2023-10-03,Sandía,1Kg,9.00,13.00
2023-10-03,Calabacita Italiana,1Kg,10.00,18.00
2023-10-03,Chile poblano,1Kg,25.00,45.00
2023-10-03,Chile serrano,1Kg,18.00,30.00
2023-10-03,Cebolla bola,1Kg,17.00,20.00
2023-10-03,Chayote sin espina,1Kg,10.00,16.00
2023-10-03,Jitomate Saladette,1Kg,18.00,30.00
2023-10-03,Lechuga romana,1Kg,15.00,20.00
2023-10-03,Papa alpha,1Kg,20.00,28.00
2023-10-03,Pepino,1Kg,12.00,20.00
2023-10-03,Tomate verde,1Kg,12.00,16.00
2023-10-03,Zanahoria mediana,1Kg,20.00,25.00
2023-10-04,Aceite Mixto,1Kg,46.00,56.00
2023-10-04,Arroz largo,1Kg,16.00,26.00
2023-10-04,Azúcar Estándar,1Kg,33.00,35.00
2023-10-04,Harina de Trigo,1Kg,19.00,22.00
2023-10-04,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-04,Frijol Negro,1Kg,31.00,36.00
2023-10-04,Huevo Blanco,1Kg,34.00,42.00
2023-10-04,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-04,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-04,Aguacate Hass,1Kg,50.00,65.00
2023-10-04,Limón con semilla,1Kg,40.00,55.00
2023-10-04,Guayaba,1Kg,15.00,30.00
2023-10-04,Manzana Golden,1Kg,40.00,60.00
2023-10-04,Manzana Starking,1Kg,45.00,70.00
2023-10-04,Naranja mediana,1Kg,8.00,15.00
2023-10-04,Papaya maradol,1Kg,22.00,25.00
2023-10-04,Piña,1Kg,20.00,28.00
2023-10-04,Plátano,1Kg,15.00,20.00
2023-10-04,Sandía,1Kg,9.00,13.00
2023-10-04,Calabacita Italiana,1Kg,10.00,18.00
2023-10-04,Chile poblano,1Kg,25.00,45.00
2023-10-04,Chile serrano,1Kg,18.00,30.00
2023-10-04,Cebolla bola,1Kg,17.00,20.00
2023-10-04,Chayote sin espina,1Kg,10.00,16.00
2023-10-04,Jitomate Saladette,1Kg,18.00,30.00
2023-10-04,Lechuga romana,1Kg,15.00,20.00
2023-10-04,Papa alpha,1Kg,20.00,28.00
2023-10-04,Pepino,1Kg,12.00,20.00
2023-10-04,Tomate verde,1Kg,12.00,16.00
2023-10-04,Zanahoria mediana,1Kg,20.00,25.00
2023-10-05,Aceite Mixto,1Kg,46.00,56.00
2023-10-05,Arroz largo,1Kg,16.00,26.00
2023-10-05,Azúcar Estándar,1Kg,33.00,35.00
2023-10-05,Harina de Trigo,1Kg,19.00,22.00
2023-10-05,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-05,Frijol Negro,1Kg,31.00,36.00
2023-10-05,Huevo Blanco,1Kg,34.00,42.00
2023-10-05,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-05,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-05,Aguacate Hass,1Kg,50.00,65.00
2023-10-05,Limón con semilla,1Kg,40.00,55.00
2023-10-05,Guayaba,1Kg,15.00,30.00
2023-10-05,Manzana Golden,1Kg,40.00,60.00
2023-10-05,Manzana Starking,1Kg,45.00,70.00
2023-10-05,Naranja mediana,1Kg,8.00,15.00
2023-10-05,Papaya maradol,1Kg,22.00,25.00
2023-10-05,Piña,1Kg,20.00,28.00
2023-10-05,Plátano,1Kg,15.00,20.00
2023-10-05,Sandía,1Kg,9.00,13.00
2023-10-05,Calabacita Italiana,1Kg,10.00,18.00
2023-10-05,Chile poblano,1Kg,25.00,45.00
2023-10-05,Chile serrano,1Kg,18.00,30.00
2023-10-05,Cebolla bola,1Kg,17.00,20.00
2023-10-05,Chayote sin espina,1Kg,10.00,16.00
2023-10-05,Jitomate Saladette,1Kg,18.00,30.00
2023-10-05,Lechuga romana,1Kg,15.00,20.00
2023-10-05,Papa alpha,1Kg,20.00,28.00
2023-10-05,Pepino,1Kg,12.00,20.00
2023-10-05,Tomate verde,1Kg,12.00,16.00
2023-10-05,Zanahoria mediana,1Kg,20.00,25.00
2023-10-06,Aceite Mixto,1Kg,46.00,56.00
2023-10-06,Arroz largo,1Kg,16.00,26.00
2023-10-06,Azúcar Estándar,1Kg,33.00,35.00
2023-10-06,Harina de Trigo,1Kg,19.00,22.00
2023-10-06,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-06,Frijol Negro,1Kg,31.00,36.00
2023-10-06,Huevo Blanco,1Kg,34.00,42.00
2023-10-06,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-06,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-06,Aguacate Hass,1Kg,50.00,65.00
2023-10-06,Limón con semilla,1Kg,40.00,55.00
2023-10-06,Guayaba,1Kg,15.00,30.00
2023-10-06,Manzana Golden,1Kg,40.00,60.00
2023-10-06,Manzana Starking,1Kg,45.00,70.00
2023-10-06,Naranja mediana,1Kg,8.00,15.00
2023-10-06,Papaya maradol,1Kg,22.00,25.00
2023-10-06,Piña,1Kg,20.00,28.00
2023-10-06,Plátano,1Kg,15.00,20.00
2023-10-06,Sandía,1Kg,9.00,13.00
2023-10-06,Calabacita Italiana,1Kg,10.00,18.00
2023-10-06,Chile poblano,1Kg,25.00,45.00
2023-10-06,Chile serrano,1Kg,18.00,30.00
2023-10-06,Cebolla bola,1Kg,17.00,20.00
2023-10-06,Chayote sin espina,1Kg,10.00,16.00
2023-10-06,Jitomate Saladette,1Kg,18.00,30.00
2023-10-06,Lechuga romana,1Kg,15.00,20.00
2023-10-06,Papa alpha,1Kg,20.00,28.00
2023-10-06,Pepino,1Kg,12.00,20.00
2023-10-06,Tomate verde,1Kg,12.00,16.00
2023-10-06,Zanahoria mediana,1Kg,20.00,25.00
2023-10-07,Aceite Mixto,1Kg,46.00,56.00
2023-10-07,Arroz largo,1Kg,16.00,26.00
2023-10-07,Azúcar Estándar,1Kg,33.00,35.00
2023-10-07,Harina de Trigo,1Kg,19.00,22.00
2023-10-07,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-07,Frijol Negro,1Kg,31.00,36.00
2023-10-07,Huevo Blanco,1Kg,34.00,42.00
2023-10-07,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-07,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-07,Aguacate Hass,1Kg,50.00,65.00
2023-10-07,Limón con semilla,1Kg,40.00,55.00
2023-10-07,Guayaba,1Kg,15.00,30.00
2023-10-07,Manzana Golden,1Kg,40.00,60.00
2023-10-07,Manzana Starking,1Kg,45.00,70.00
2023-10-07,Naranja mediana,1Kg,8.00,15.00
2023-10-07,Papaya maradol,1Kg,22.00,25.00
2023-10-07,Piña,1Kg,20.00,28.00
2023-10-07,Plátano,1Kg,15.00,20.00
2023-10-07,Sandía,1Kg,9.00,13.00
2023-10-07,Calabacita Italiana,1Kg,10.00,18.00
2023-10-07,Chile poblano,1Kg,25.00,45.00
2023-10-07,Chile serrano,1Kg,18.00,30.00
2023-10-07,Cebolla bola,1Kg,17.00,20.00
2023-10-07,Chayote sin espina,1Kg,10.00,16.00
2023-10-07,Jitomate Saladette,1Kg,18.00,30.00
2023-10-07,Lechuga romana,1Kg,15.00,20.00
2023-10-07,Papa alpha,1Kg,20.00,28.00
2023-10-07,Pepino,1Kg,12.00,20.00
2023-10-07,Tomate verde,1Kg,12.00,16.00
2023-10-07,Zanahoria mediana,1Kg,20.00,25.00
2023-10-08,Aceite Mixto,1Kg,46.00,56.00
2023-10-08,Arroz largo,1Kg,16.00,26.00
2023-10-08,Azúcar Estándar,1Kg,33.00,35.00
2023-10-08,Harina de Trigo,1Kg,19.00,22.00
2023-10-08,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-08,Frijol Negro,1Kg,31.00,36.00
2023-10-08,Huevo Blanco,1Kg,34.00,42.00
2023-10-08,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-08,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-08,Aguacate Hass,1Kg,50.00,65.00
2023-10-08,Limón con semilla,1Kg,40.00,55.00
2023-10-08,Guayaba,1Kg,15.00,30.00
2023-10-08,Manzana Golden,1Kg,40.00,60.00
2023-10-08,Manzana Starking,1Kg,45.00,70.00
2023-10-08,Naranja mediana,1Kg,8.00,15.00
2023-10-08,Papaya maradol,1Kg,22.00,25.00
2023-10-08,Piña,1Kg,20.00,28.00
2023-10-08,Plátano,1Kg,15.00,20.00
2023-10-08,Sandía,1Kg,9.00,13.00
2023-10-08,Calabacita Italiana,1Kg,10.00,18.00
2023-10-08,Chile poblano,1Kg,25.00,45.00
2023-10-08,Chile serrano,1Kg,18.00,30.00
2023-10-08,Cebolla bola,1Kg,17.00,20.00
2023-10-08,Chayote sin espina,1Kg,10.00,16.00
2023-10-08,Jitomate Saladette,1Kg,18.00,30.00
2023-10-08,Lechuga romana,1Kg,15.00,20.00
2023-10-08,Papa alpha,1Kg,20.00,28.00
2023-10-08,Pepino,1Kg,12.00,20.00
2023-10-08,Tomate verde,1Kg,12.00,16.00
2023-10-08,Zanahoria mediana,1Kg,20.00,25.00
2023-10-09,Aceite Mixto,1Kg,46.00,56.00
2023-10-09,Arroz largo,1Kg,16.00,24.00
2023-10-09,Azúcar Estándar,1Kg,33.00,34.00
2023-10-09,Harina de Trigo,1Kg,19.00,22.00
2023-10-09,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-09,Frijol Negro,1Kg,31.00,38.00
2023-10-09,Huevo Blanco,1Kg,35.00,42.00
2023-10-09,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-09,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-09,Aguacate Hass,1Kg,50.00,60.00
2023-10-09,Limón con semilla,1Kg,40.00,50.00
2023-10-09,Guayaba,1Kg,18.00,50.00
2023-10-09,Manzana Golden,1Kg,40.00,60.00
2023-10-09,Manzana Starking,1Kg,45.00,55.00
2023-10-09,Naranja mediana,1Kg,8.00,20.00
2023-10-09,Papaya maradol,1Kg,22.00,27.00
2023-10-09,Piña,1Kg,20.00,35.00
2023-10-09,Plátano,1Kg,15.00,20.00
2023-10-09,Sandía,1Kg,8.00,13.00
2023-10-09,Calabacita Italiana,1Kg,13.00,20.00
2023-10-09,Chile poblano,1Kg,30.00,50.00
2023-10-09,Chile serrano,1Kg,24.00,33.00
2023-10-09,Cebolla bola,1Kg,15.00,18.00
2023-10-09,Chayote sin espina,1Kg,10.00,16.00
2023-10-09,Jitomate Saladette,1Kg,18.00,27.00
2023-10-09,Lechuga romana,1Kg,10.00,20.00
2023-10-09,Papa alpha,1Kg,18.00,28.00
2023-10-09,Pepino,1Kg,10.00,20.00
2023-10-09,Tomate verde,1Kg,15.00,20.00
2023-10-09,Zanahoria mediana,1Kg,22.00,25.00
2023-10-10,Aceite Mixto,1Kg,46.00,56.00
2023-10-10,Arroz largo,1Kg,16.00,24.00
2023-10-10,Azúcar Estándar,1Kg,33.00,34.00
2023-10-10,Harina de Trigo,1Kg,19.00,22.00
2023-10-10,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-10,Frijol Negro,1Kg,31.00,38.00
2023-10-10,Huevo Blanco,1Kg,35.00,42.00
2023-10-10,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-10,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-10,Aguacate Hass,1Kg,50.00,60.00
2023-10-10,Limón con semilla,1Kg,40.00,50.00
2023-10-10,Guayaba,1Kg,18.00,50.00
2023-10-10,Manzana Golden,1Kg,40.00,60.00
2023-10-10,Manzana Starking,1Kg,45.00,55.00
2023-10-10,Naranja mediana,1Kg,8.00,20.00
2023-10-10,Papaya maradol,1Kg,22.00,27.00
2023-10-10,Piña,1Kg,20.00,35.00
2023-10-10,Plátano,1Kg,15.00,20.00
2023-10-10,Sandía,1Kg,8.00,13.00
2023-10-10,Calabacita Italiana,1Kg,13.00,20.00
2023-10-10,Chile poblano,1Kg,30.00,50.00
2023-10-10,Chile serrano,1Kg,24.00,33.00
2023-10-10,Cebolla bola,1Kg,15.00,18.00
2023-10-10,Chayote sin espina,1Kg,10.00,16.00
2023-10-10,Jitomate Saladette,1Kg,18.00,27.00
2023-10-10,Lechuga romana,1Kg,10.00,20.00
2023-10-10,Papa alpha,1Kg,18.00,28.00
2023-10-10,Pepino,1Kg,10.00,20.00
2023-10-10,Tomate verde,1Kg,15.00,20.00
2023-10-10,Zanahoria mediana,1Kg,22.00,25.00
2023-10-11,Aceite Mixto,1Kg,46.00,56.00
2023-10-11,Arroz largo,1Kg,16.00,24.00
2023-10-11,Azúcar Estándar,1Kg,33.00,34.00
2023-10-11,Harina de Trigo,1Kg,19.00,22.00
2023-10-11,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-11,Frijol Negro,1Kg,31.00,38.00
2023-10-11,Huevo Blanco,1Kg,35.00,42.00
2023-10-11,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-11,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-11,Aguacate Hass,1Kg,50.00,60.00
2023-10-11,Limón con semilla,1Kg,40.00,50.00
2023-10-11,Guayaba,1Kg,18.00,50.00
2023-10-11,Manzana Golden,1Kg,40.00,60.00
2023-10-11,Manzana Starking,1Kg,45.00,55.00
2023-10-11,Naranja mediana,1Kg,8.00,20.00
2023-10-11,Papaya maradol,1Kg,22.00,27.00
2023-10-11,Piña,1Kg,20.00,35.00
2023-10-11,Plátano,1Kg,15.00,20.00
2023-10-11,Sandía,1Kg,8.00,13.00
2023-10-11,Calabacita Italiana,1Kg,13.00,20.00
2023-10-11,Chile poblano,1Kg,30.00,50.00
2023-10-11,Chile serrano,1Kg,24.00,33.00
2023-10-11,Cebolla bola,1Kg,15.00,18.00
2023-10-11,Chayote sin espina,1Kg,10.00,16.00
2023-10-11,Jitomate Saladette,1Kg,18.00,27.00
2023-10-11,Lechuga romana,1Kg,10.00,20.00
2023-10-11,Papa alpha,1Kg,18.00,28.00
2023-10-11,Pepino,1Kg,10.00,20.00
2023-10-11,Tomate verde,1Kg,15.00,20.00
2023-10-11,Zanahoria mediana,1Kg,22.00,25.00
2023-10-12,Aceite Mixto,1Kg,46.00,56.00
2023-10-12,Arroz largo,1Kg,16.00,24.00
2023-10-12,Azúcar Estándar,1Kg,33.00,34.00
2023-10-12,Harina de Trigo,1Kg,19.00,22.00
2023-10-12,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-12,Frijol Negro,1Kg,31.00,38.00
2023-10-12,Huevo Blanco,1Kg,35.00,42.00
2023-10-12,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-12,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-12,Aguacate Hass,1Kg,50.00,60.00
2023-10-12,Limón con semilla,1Kg,40.00,50.00
2023-10-12,Guayaba,1Kg,18.00,50.00
2023-10-12,Manzana Golden,1Kg,40.00,60.00
2023-10-12,Manzana Starking,1Kg,45.00,55.00
2023-10-12,Naranja mediana,1Kg,8.00,20.00
2023-10-12,Papaya maradol,1Kg,22.00,27.00
2023-10-12,Piña,1Kg,20.00,35.00
2023-10-12,Plátano,1Kg,15.00,20.00
2023-10-12,Sandía,1Kg,8.00,13.00
2023-10-12,Calabacita Italiana,1Kg,13.00,20.00
2023-10-12,Chile poblano,1Kg,30.00,50.00
2023-10-12,Chile serrano,1Kg,24.00,33.00
2023-10-12,Cebolla bola,1Kg,15.00,18.00
2023-10-12,Chayote sin espina,1Kg,10.00,16.00
2023-10-12,Jitomate Saladette,1Kg,18.00,27.00
2023-10-12,Lechuga romana,1Kg,10.00,20.00
2023-10-12,Papa alpha,1Kg,18.00,28.00
2023-10-12,Pepino,1Kg,10.00,20.00
2023-10-12,Tomate verde,1Kg,15.00,20.00
2023-10-12,Zanahoria mediana,1Kg,22.00,25.00
2023-10-13,Aceite Mixto,1Kg,46.00,56.00
2023-10-13,Arroz largo,1Kg,16.00,24.00
2023-10-13,Azúcar Estándar,1Kg,33.00,34.00
2023-10-13,Harina de Trigo,1Kg,19.00,22.00
2023-10-13,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-13,Frijol Negro,1Kg,31.00,38.00
2023-10-13,Huevo Blanco,1Kg,35.00,42.00
2023-10-13,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-13,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-13,Aguacate Hass,1Kg,50.00,60.00
2023-10-13,Limón con semilla,1Kg,40.00,50.00
2023-10-13,Guayaba,1Kg,18.00,50.00
2023-10-13,Manzana Golden,1Kg,40.00,60.00
2023-10-13,Manzana Starking,1Kg,45.00,55.00
2023-10-13,Naranja mediana,1Kg,8.00,20.00
2023-10-13,Papaya maradol,1Kg,22.00,27.00
2023-10-13,Piña,1Kg,20.00,35.00
2023-10-13,Plátano,1Kg,15.00,20.00
2023-10-13,Sandía,1Kg,8.00,13.00
2023-10-13,Calabacita Italiana,1Kg,13.00,20.00
2023-10-13,Chile poblano,1Kg,30.00,50.00
2023-10-13,Chile serrano,1Kg,24.00,33.00
2023-10-13,Cebolla bola,1Kg,15.00,18.00
2023-10-13,Chayote sin espina,1Kg,10.00,16.00
2023-10-13,Jitomate Saladette,1Kg,18.00,27.00
2023-10-13,Lechuga romana,1Kg,10.00,20.00
2023-10-13,Papa alpha,1Kg,18.00,28.00
2023-10-13,Pepino,1Kg,10.00,20.00
2023-10-13,Tomate verde,1Kg,15.00,20.00
2023-10-13,Zanahoria mediana,1Kg,22.00,25.00
2023-10-14,Aceite Mixto,1Kg,46.00,56.00
2023-10-14,Arroz largo,1Kg,16.00,24.00
2023-10-14,Azúcar Estándar,1Kg,33.00,34.00
2023-10-14,Harina de Trigo,1Kg,19.00,22.00
2023-10-14,Frijol Flor de Mayo,1Kg,36.00,48.00
2023-10-14,Frijol Negro,1Kg,31.00,38.00
2023-10-14,Huevo Blanco,1Kg,35.00,42.00
2023-10-14,Carne Molida Sirloin 90-10,1Kg,135.00,175.00
2023-10-14,Bistec Diezmillo de Res,1Kg,144.00,175.00
2023-10-14,Aguacate Hass,1Kg,50.00,60.00
2023-10-14,Limón con semilla,1Kg,40.00,50.00
2023-10-14,Guayaba,1Kg,18.00,50.00
2023-10-14,Manzana Golden,1Kg,40.00,60.00
2023-10-14,Manzana Starking,1Kg,45.00,55.00
2023-10-14,Naranja mediana,1Kg,8.00,20.00
2023-10-14,Papaya maradol,1Kg,22.00,27.00
2023-10-14,Piña,1Kg,20.00,35.00
2023-10-14,Plátano,1Kg,15.00,20.00
2023-10-14,Sandía,1Kg,8.00,13.00
2023-10-14,Calabacita Italiana,1Kg,13.00,20.00
2023-10-14,Chile poblano,1Kg,30.00,50.00
2023-10-14,Chile serrano,1Kg,24.00,33.00
2023-10-14,Cebolla bola,1Kg,15.00,18.00
2023-10-14,Chayote sin espina,1Kg,10.00,16.00
2023-10-14,Jitomate Saladette,1Kg,18.00,27.00
2023-10-14,Lechuga romana,1Kg,10.00,20.00
